,time_index,milemarker,volume,time,raw_volume,unix_time
7117,402.0,55.0,1.0,12060.0,1.0,1702045261.0
7118,403.0,55.0,0.0,12090.0,0.0,1702045291.0
7119,404.0,55.0,0.0,12120.0,0.0,1702045321.0
7120,405.0,55.0,2.0,12150.0,2.0,1702045351.0
7121,406.0,55.0,0.0,12180.0,0.0,1702045381.0
7122,407.0,55.0,2.0,12210.0,2.0,1702045411.0
7123,408.0,55.0,1.0,12240.0,1.0,1702045441.0
7124,409.0,55.0,1.0,12270.0,1.0,1702045471.0
7125,410.0,55.0,0.0,12300.0,0.0,1702045501.0
7126,411.0,55.0,1.0,12330.0,1.0,1702045531.0
7127,412.0,55.0,1.0,12360.0,1.0,1702045561.0
7128,413.0,55.0,0.0,12390.0,0.0,1702045591.0
7129,414.0,55.0,0.0,12420.0,0.0,1702045621.0
7130,415.0,55.0,1.0,12450.0,1.0,1702045651.0
7131,416.0,55.0,0.0,12480.0,0.0,1702045681.0
7132,417.0,55.0,1.0,12510.0,1.0,1702045711.0
7133,418.0,55.0,2.0,12540.0,2.0,1702045741.0
7134,419.0,55.0,1.0,12570.0,1.0,1702045771.0
7135,420.0,55.0,3.0,12600.0,3.0,1702045801.0
7136,421.0,55.0,3.0,12630.0,3.0,1702045831.0
7137,422.0,55.0,2.0,12660.0,2.0,1702045861.0
7138,423.0,55.0,0.0,12690.0,0.0,1702045891.0
7139,424.0,55.0,1.0,12720.0,1.0,1702045921.0
7140,425.0,55.0,0.0,12750.0,0.0,1702045951.0
7141,426.0,55.0,1.0,12780.0,1.0,1702045981.0
7142,427.0,55.0,1.0,12810.0,1.0,1702046011.0
7143,428.0,55.0,0.0,12840.0,0.0,1702046041.0
7144,429.0,55.0,2.0,12870.0,2.0,1702046071.0
7145,430.0,55.0,0.0,12900.0,0.0,1702046101.0
7146,431.0,55.0,3.0,12930.0,3.0,1702046131.0
7147,432.0,55.0,2.0,12960.0,2.0,1702046161.0
7148,433.0,55.0,0.0,12990.0,0.0,1702046191.0
7149,434.0,55.0,1.0,13020.0,1.0,1702046221.0
7150,435.0,55.0,2.0,13050.0,2.0,1702046251.0
7151,436.0,55.0,1.0,13080.0,1.0,1702046281.0
7152,437.0,55.0,2.0,13110.0,2.0,1702046311.0
7153,438.0,55.0,2.0,13140.0,2.0,1702046341.0
7154,439.0,55.0,1.0,13170.0,1.0,1702046371.0
7155,440.0,55.0,2.0,13200.0,2.0,1702046401.0
7156,441.0,55.0,0.0,13230.0,0.0,1702046431.0
7157,442.0,55.0,0.0,13260.0,0.0,1702046461.0
7158,443.0,55.0,1.0,13290.0,1.0,1702046491.0
7159,444.0,55.0,2.0,13320.0,2.0,1702046521.0
7160,445.0,55.0,2.0,13350.0,2.0,1702046551.0
7161,446.0,55.0,1.0,13380.0,1.0,1702046581.0
7162,447.0,55.0,0.0,13410.0,0.0,1702046611.0
7163,448.0,55.0,1.0,13440.0,1.0,1702046641.0
7164,449.0,55.0,2.0,13470.0,2.0,1702046671.0
7165,450.0,55.0,1.0,13500.0,1.0,1702046701.0
7166,451.0,55.0,2.0,13530.0,2.0,1702046731.0
7167,452.0,55.0,2.0,13560.0,2.0,1702046761.0
7168,453.0,55.0,1.0,13590.0,1.0,1702046791.0
7169,454.0,55.0,1.0,13620.0,1.0,1702046821.0
7170,455.0,55.0,0.0,13650.0,0.0,1702046851.0
7171,456.0,55.0,0.0,13680.0,0.0,1702046881.0
7172,457.0,55.0,5.0,13710.0,5.0,1702046911.0
7173,458.0,55.0,2.0,13740.0,2.0,1702046941.0
7174,459.0,55.0,1.0,13770.0,1.0,1702046971.0
7175,460.0,55.0,0.0,13800.0,0.0,1702047001.0
7176,461.0,55.0,0.0,13830.0,0.0,1702047031.0
7177,462.0,55.0,2.0,13860.0,2.0,1702047061.0
7178,463.0,55.0,0.0,13890.0,0.0,1702047091.0
7179,464.0,55.0,1.0,13920.0,1.0,1702047121.0
7180,465.0,55.0,2.0,13950.0,2.0,1702047151.0
7181,466.0,55.0,0.0,13980.0,0.0,1702047181.0
7182,467.0,55.0,0.0,14010.0,0.0,1702047211.0
7183,468.0,55.0,2.0,14040.0,2.0,1702047241.0
7184,469.0,55.0,0.0,14070.0,0.0,1702047271.0
7185,470.0,55.0,2.0,14100.0,2.0,1702047301.0
7186,471.0,55.0,1.0,14130.0,1.0,1702047331.0
7187,472.0,55.0,0.0,14160.0,0.0,1702047361.0
7188,473.0,55.0,0.0,14190.0,0.0,1702047391.0
7189,474.0,55.0,2.0,14220.0,2.0,1702047421.0
7190,475.0,55.0,4.0,14250.0,4.0,1702047451.0
7191,476.0,55.0,0.0,14280.0,0.0,1702047481.0
7192,477.0,55.0,1.0,14310.0,1.0,1702047511.0
7193,478.0,55.0,1.0,14340.0,1.0,1702047541.0
7194,479.0,55.0,1.0,14370.0,1.0,1702047571.0
7195,480.0,55.0,0.0,14400.0,0.0,1702047601.0
7196,481.0,55.0,2.0,14430.0,2.0,1702047631.0
7197,482.0,55.0,1.0,14460.0,1.0,1702047661.0
7198,483.0,55.0,1.0,14490.0,1.0,1702047691.0
7199,484.0,55.0,2.0,14520.0,2.0,1702047721.0
7200,485.0,55.0,1.0,14550.0,1.0,1702047751.0
7201,486.0,55.0,0.0,14580.0,0.0,1702047781.0
7202,487.0,55.0,1.0,14610.0,1.0,1702047811.0
7203,488.0,55.0,1.0,14640.0,1.0,1702047841.0
7204,489.0,55.0,1.0,14670.0,1.0,1702047871.0
7205,490.0,55.0,1.0,14700.0,1.0,1702047901.0
7206,491.0,55.0,1.0,14730.0,1.0,1702047931.0
7207,492.0,55.0,1.0,14760.0,1.0,1702047961.0
7208,493.0,55.0,2.0,14790.0,2.0,1702047991.0
7209,494.0,55.0,0.0,14820.0,0.0,1702048021.0
7210,495.0,55.0,1.0,14850.0,1.0,1702048051.0
7211,496.0,55.0,4.0,14880.0,4.0,1702048081.0
7212,497.0,55.0,1.0,14910.0,1.0,1702048111.0
7213,498.0,55.0,0.0,14940.0,0.0,1702048141.0
7214,499.0,55.0,4.0,14970.0,4.0,1702048171.0
7215,500.0,55.0,1.0,15000.0,1.0,1702048201.0
7216,501.0,55.0,1.0,15030.0,1.0,1702048231.0
7217,502.0,55.0,3.0,15060.0,3.0,1702048261.0
7218,503.0,55.0,1.0,15090.0,1.0,1702048291.0
7219,504.0,55.0,2.0,15120.0,2.0,1702048321.0
7220,505.0,55.0,2.0,15150.0,2.0,1702048351.0
7221,506.0,55.0,3.0,15180.0,3.0,1702048381.0
7222,507.0,55.0,0.0,15210.0,0.0,1702048411.0
7223,508.0,55.0,0.0,15240.0,0.0,1702048441.0
7224,509.0,55.0,2.0,15270.0,2.0,1702048471.0
7225,510.0,55.0,2.0,15300.0,2.0,1702048501.0
7226,511.0,55.0,2.0,15330.0,2.0,1702048531.0
7227,512.0,55.0,4.0,15360.0,4.0,1702048561.0
7228,513.0,55.0,1.0,15390.0,1.0,1702048591.0
7229,514.0,55.0,0.0,15420.0,0.0,1702048621.0
7230,515.0,55.0,1.0,15450.0,1.0,1702048651.0
7231,516.0,55.0,2.0,15480.0,2.0,1702048681.0
7232,517.0,55.0,3.0,15510.0,3.0,1702048711.0
7233,518.0,55.0,0.0,15540.0,0.0,1702048741.0
7234,519.0,55.0,0.0,15570.0,0.0,1702048771.0
7235,520.0,55.0,3.0,15600.0,3.0,1702048801.0
7236,521.0,55.0,0.0,15630.0,0.0,1702048831.0
7237,522.0,55.0,0.0,15660.0,0.0,1702048861.0
7238,523.0,55.0,0.0,15690.0,0.0,1702048891.0
7239,524.0,55.0,1.0,15720.0,1.0,1702048921.0
7240,525.0,55.0,0.0,15750.0,0.0,1702048951.0
7241,526.0,55.0,1.0,15780.0,1.0,1702048981.0
7242,527.0,55.0,3.0,15810.0,3.0,1702049011.0
7243,528.0,55.0,0.0,15840.0,0.0,1702049041.0
7244,529.0,55.0,0.0,15870.0,0.0,1702049071.0
7245,530.0,55.0,1.0,15900.0,1.0,1702049101.0
7246,531.0,55.0,1.0,15930.0,1.0,1702049131.0
7247,532.0,55.0,3.0,15960.0,3.0,1702049161.0
7248,533.0,55.0,0.0,15990.0,0.0,1702049191.0
7249,534.0,55.0,2.0,16020.0,2.0,1702049221.0
7250,535.0,55.0,2.0,16050.0,2.0,1702049251.0
7251,536.0,55.0,0.0,16080.0,0.0,1702049281.0
7252,537.0,55.0,0.0,16110.0,0.0,1702049311.0
7253,538.0,55.0,1.0,16140.0,1.0,1702049341.0
7254,539.0,55.0,0.0,16170.0,0.0,1702049371.0
7255,540.0,55.0,1.0,16200.0,1.0,1702049401.0
7256,541.0,55.0,2.0,16230.0,2.0,1702049431.0
7257,542.0,55.0,1.0,16260.0,1.0,1702049461.0
7258,543.0,55.0,2.0,16290.0,2.0,1702049491.0
7259,544.0,55.0,4.0,16320.0,4.0,1702049521.0
7260,545.0,55.0,0.0,16350.0,0.0,1702049551.0
7261,546.0,55.0,1.0,16380.0,1.0,1702049581.0
7262,547.0,55.0,2.0,16410.0,2.0,1702049611.0
7263,548.0,55.0,2.0,16440.0,2.0,1702049641.0
7264,549.0,55.0,1.0,16470.0,1.0,1702049671.0
7265,550.0,55.0,2.0,16500.0,2.0,1702049701.0
7266,551.0,55.0,3.0,16530.0,3.0,1702049731.0
7267,552.0,55.0,2.0,16560.0,2.0,1702049761.0
7268,553.0,55.0,1.0,16590.0,1.0,1702049791.0
7269,554.0,55.0,1.0,16620.0,1.0,1702049821.0
7270,555.0,55.0,1.0,16650.0,1.0,1702049851.0
7271,556.0,55.0,0.0,16680.0,0.0,1702049881.0
7272,557.0,55.0,0.0,16710.0,0.0,1702049911.0
7273,558.0,55.0,0.0,16740.0,0.0,1702049941.0
7274,559.0,55.0,2.0,16770.0,2.0,1702049971.0
7275,560.0,55.0,1.0,16800.0,1.0,1702050001.0
7276,561.0,55.0,0.0,16830.0,0.0,1702050031.0
7277,562.0,55.0,0.0,16860.0,0.0,1702050061.0
7278,563.0,55.0,2.0,16890.0,2.0,1702050091.0
7279,564.0,55.0,2.0,16920.0,2.0,1702050121.0
7280,565.0,55.0,1.0,16950.0,1.0,1702050151.0
7281,566.0,55.0,1.0,16980.0,1.0,1702050181.0
7282,567.0,55.0,2.0,17010.0,2.0,1702050211.0
7283,568.0,55.0,3.0,17040.0,3.0,1702050241.0
7284,569.0,55.0,1.0,17070.0,1.0,1702050271.0
7285,570.0,55.0,1.0,17100.0,1.0,1702050301.0
7286,571.0,55.0,0.0,17130.0,0.0,1702050331.0
7287,572.0,55.0,0.0,17160.0,0.0,1702050361.0
7288,573.0,55.0,3.0,17190.0,3.0,1702050391.0
7289,574.0,55.0,1.0,17220.0,1.0,1702050421.0
7290,575.0,55.0,1.0,17250.0,1.0,1702050451.0
7291,576.0,55.0,3.0,17280.0,3.0,1702050481.0
7292,577.0,55.0,1.0,17310.0,1.0,1702050511.0
7293,578.0,55.0,3.0,17340.0,3.0,1702050541.0
7294,579.0,55.0,0.0,17370.0,0.0,1702050571.0
7295,580.0,55.0,0.0,17400.0,0.0,1702050601.0
7296,581.0,55.0,0.0,17430.0,0.0,1702050631.0
7297,582.0,55.0,0.0,17460.0,0.0,1702050661.0
7298,583.0,55.0,1.0,17490.0,1.0,1702050691.0
7299,584.0,55.0,3.0,17520.0,3.0,1702050721.0
7300,585.0,55.0,1.0,17550.0,1.0,1702050751.0
7301,586.0,55.0,2.0,17580.0,2.0,1702050781.0
7302,587.0,55.0,2.0,17610.0,2.0,1702050811.0
7303,588.0,55.0,0.0,17640.0,0.0,1702050841.0
7304,589.0,55.0,1.0,17670.0,1.0,1702050871.0
7305,590.0,55.0,4.0,17700.0,4.0,1702050901.0
7306,591.0,55.0,2.0,17730.0,2.0,1702050931.0
7307,592.0,55.0,2.0,17760.0,2.0,1702050961.0
7308,593.0,55.0,3.0,17790.0,3.0,1702050991.0
7309,594.0,55.0,1.0,17820.0,1.0,1702051021.0
7310,595.0,55.0,1.0,17850.0,1.0,1702051051.0
7311,596.0,55.0,1.0,17880.0,1.0,1702051081.0
7312,597.0,55.0,2.0,17910.0,2.0,1702051111.0
7313,598.0,55.0,3.0,17940.0,3.0,1702051141.0
7314,599.0,55.0,2.0,17970.0,2.0,1702051171.0
7315,600.0,55.0,2.0,18000.0,2.0,1702051201.0
7316,601.0,55.0,3.0,18030.0,3.0,1702051231.0
7317,602.0,55.0,0.0,18060.0,0.0,1702051261.0
7318,603.0,55.0,2.0,18090.0,2.0,1702051291.0
7319,604.0,55.0,0.0,18120.0,0.0,1702051321.0
7320,605.0,55.0,1.0,18150.0,1.0,1702051351.0
7321,606.0,55.0,3.0,18180.0,3.0,1702051381.0
7322,607.0,55.0,7.0,18210.0,7.0,1702051411.0
7323,608.0,55.0,2.0,18240.0,2.0,1702051441.0
7324,609.0,55.0,4.0,18270.0,4.0,1702051471.0
7325,610.0,55.0,0.0,18300.0,0.0,1702051501.0
7326,611.0,55.0,1.0,18330.0,1.0,1702051531.0
7327,612.0,55.0,0.0,18360.0,0.0,1702051561.0
7328,613.0,55.0,1.0,18390.0,1.0,1702051591.0
7329,614.0,55.0,2.0,18420.0,2.0,1702051621.0
7330,615.0,55.0,1.0,18450.0,1.0,1702051651.0
7331,616.0,55.0,0.0,18480.0,0.0,1702051681.0
7332,617.0,55.0,1.0,18510.0,1.0,1702051711.0
7333,618.0,55.0,4.0,18540.0,4.0,1702051741.0
7334,619.0,55.0,0.0,18570.0,0.0,1702051771.0
7335,620.0,55.0,0.0,18600.0,0.0,1702051801.0
7336,621.0,55.0,0.0,18630.0,0.0,1702051831.0
7337,622.0,55.0,1.0,18660.0,1.0,1702051861.0
7338,623.0,55.0,3.0,18690.0,3.0,1702051891.0
7339,624.0,55.0,0.0,18720.0,0.0,1702051921.0
7340,625.0,55.0,3.0,18750.0,3.0,1702051951.0
7341,626.0,55.0,2.0,18780.0,2.0,1702051981.0
7342,627.0,55.0,0.0,18810.0,0.0,1702052011.0
7343,628.0,55.0,2.0,18840.0,2.0,1702052041.0
7344,629.0,55.0,1.0,18870.0,1.0,1702052071.0
7345,630.0,55.0,2.0,18900.0,2.0,1702052101.0
7346,631.0,55.0,4.0,18930.0,4.0,1702052131.0
7347,632.0,55.0,0.0,18960.0,0.0,1702052161.0
7348,633.0,55.0,3.0,18990.0,3.0,1702052191.0
7349,634.0,55.0,5.0,19020.0,5.0,1702052221.0
7350,635.0,55.0,2.0,19050.0,2.0,1702052251.0
7351,636.0,55.0,3.0,19080.0,3.0,1702052281.0
7352,637.0,55.0,0.0,19110.0,0.0,1702052311.0
7353,638.0,55.0,0.0,19140.0,0.0,1702052341.0
7354,639.0,55.0,4.0,19170.0,4.0,1702052371.0
7355,640.0,55.0,2.0,19200.0,2.0,1702052401.0
7356,641.0,55.0,3.0,19230.0,3.0,1702052431.0
7357,642.0,55.0,0.0,19260.0,0.0,1702052461.0
7358,643.0,55.0,1.0,19290.0,1.0,1702052491.0
7359,644.0,55.0,3.0,19320.0,3.0,1702052521.0
7360,645.0,55.0,2.0,19350.0,2.0,1702052551.0
7361,646.0,55.0,2.0,19380.0,2.0,1702052581.0
7362,647.0,55.0,2.0,19410.0,2.0,1702052611.0
7363,648.0,55.0,2.0,19440.0,2.0,1702052641.0
7364,649.0,55.0,2.0,19470.0,2.0,1702052671.0
7365,650.0,55.0,1.0,19500.0,1.0,1702052701.0
7366,651.0,55.0,2.0,19530.0,2.0,1702052731.0
7367,652.0,55.0,2.0,19560.0,2.0,1702052761.0
7368,653.0,55.0,0.0,19590.0,0.0,1702052791.0
7369,654.0,55.0,0.0,19620.0,0.0,1702052821.0
7370,655.0,55.0,2.0,19650.0,2.0,1702052851.0
7371,656.0,55.0,3.0,19680.0,3.0,1702052881.0
7372,657.0,55.0,2.0,19710.0,2.0,1702052911.0
7373,658.0,55.0,1.0,19740.0,1.0,1702052941.0
7374,659.0,55.0,5.0,19770.0,5.0,1702052971.0
7375,660.0,55.0,1.0,19800.0,1.0,1702053001.0
7376,661.0,55.0,3.0,19830.0,3.0,1702053031.0
7377,662.0,55.0,7.0,19860.0,7.0,1702053061.0
7378,663.0,55.0,0.0,19890.0,0.0,1702053091.0
7379,664.0,55.0,2.0,19920.0,2.0,1702053121.0
7380,665.0,55.0,1.0,19950.0,1.0,1702053151.0
7381,666.0,55.0,3.0,19980.0,3.0,1702053181.0
7382,667.0,55.0,2.0,20010.0,2.0,1702053211.0
7383,668.0,55.0,2.0,20040.0,2.0,1702053241.0
7384,669.0,55.0,4.0,20070.0,4.0,1702053271.0
7385,670.0,55.0,3.0,20100.0,3.0,1702053301.0
7386,671.0,55.0,4.0,20130.0,4.0,1702053331.0
7387,672.0,55.0,6.0,20160.0,6.0,1702053361.0
7388,673.0,55.0,5.0,20190.0,5.0,1702053391.0
7389,674.0,55.0,4.0,20220.0,4.0,1702053421.0
7390,675.0,55.0,2.0,20250.0,2.0,1702053451.0
7391,676.0,55.0,3.0,20280.0,3.0,1702053481.0
7392,677.0,55.0,1.0,20310.0,1.0,1702053511.0
7393,678.0,55.0,2.0,20340.0,2.0,1702053541.0
7394,679.0,55.0,2.0,20370.0,2.0,1702053571.0
7395,680.0,55.0,2.0,20400.0,2.0,1702053601.0
7396,681.0,55.0,3.0,20430.0,3.0,1702053631.0
7397,682.0,55.0,5.0,20460.0,5.0,1702053661.0
7398,683.0,55.0,2.0,20490.0,2.0,1702053691.0
7399,684.0,55.0,3.0,20520.0,3.0,1702053721.0
7400,685.0,55.0,3.0,20550.0,3.0,1702053751.0
7401,686.0,55.0,4.0,20580.0,4.0,1702053781.0
7402,687.0,55.0,2.0,20610.0,2.0,1702053811.0
7403,688.0,55.0,2.0,20640.0,2.0,1702053841.0
7404,689.0,55.0,3.0,20670.0,3.0,1702053871.0
7405,690.0,55.0,5.0,20700.0,5.0,1702053901.0
7406,691.0,55.0,4.0,20730.0,4.0,1702053931.0
7407,692.0,55.0,5.0,20760.0,5.0,1702053961.0
7408,693.0,55.0,4.0,20790.0,4.0,1702053991.0
7409,694.0,55.0,4.0,20820.0,4.0,1702054021.0
7410,695.0,55.0,3.0,20850.0,3.0,1702054051.0
7411,696.0,55.0,5.0,20880.0,5.0,1702054081.0
7412,697.0,55.0,5.0,20910.0,5.0,1702054111.0
7413,698.0,55.0,8.0,20940.0,8.0,1702054141.0
7414,699.0,55.0,1.0,20970.0,1.0,1702054171.0
7415,700.0,55.0,3.0,21000.0,3.0,1702054201.0
7416,701.0,55.0,4.0,21030.0,4.0,1702054231.0
7417,702.0,55.0,4.0,21060.0,4.0,1702054261.0
7418,703.0,55.0,4.0,21090.0,4.0,1702054291.0
7419,704.0,55.0,4.0,21120.0,4.0,1702054321.0
7420,705.0,55.0,2.0,21150.0,2.0,1702054351.0
7421,706.0,55.0,3.0,21180.0,3.0,1702054381.0
7422,707.0,55.0,6.0,21210.0,6.0,1702054411.0
7423,708.0,55.0,1.0,21240.0,1.0,1702054441.0
7424,709.0,55.0,8.0,21270.0,8.0,1702054471.0
7425,710.0,55.0,2.0,21300.0,2.0,1702054501.0
7426,711.0,55.0,6.0,21330.0,6.0,1702054531.0
7427,712.0,55.0,8.0,21360.0,8.0,1702054561.0
7428,713.0,55.0,6.0,21390.0,6.0,1702054591.0
7429,714.0,55.0,2.0,21420.0,2.0,1702054621.0
7430,715.0,55.0,2.0,21450.0,2.0,1702054651.0
7431,716.0,55.0,0.0,21480.0,0.0,1702054681.0
7432,717.0,55.0,2.0,21510.0,2.0,1702054711.0
7433,718.0,55.0,3.0,21540.0,3.0,1702054741.0
7434,719.0,55.0,5.0,21570.0,5.0,1702054771.0
7435,720.0,55.0,6.0,21600.0,6.0,1702054801.0
7436,721.0,55.0,5.0,21630.0,5.0,1702054831.0
7437,722.0,55.0,2.0,21660.0,2.0,1702054861.0
7438,723.0,55.0,2.0,21690.0,2.0,1702054891.0
7439,724.0,55.0,6.0,21720.0,6.0,1702054921.0
7440,725.0,55.0,1.0,21750.0,1.0,1702054951.0
7441,726.0,55.0,4.0,21780.0,4.0,1702054981.0
7442,727.0,55.0,1.0,21810.0,1.0,1702055011.0
7443,728.0,55.0,2.0,21840.0,2.0,1702055041.0
7444,729.0,55.0,4.0,21870.0,4.0,1702055071.0
7445,730.0,55.0,5.0,21900.0,5.0,1702055101.0
7446,731.0,55.0,3.0,21930.0,3.0,1702055131.0
7447,732.0,55.0,4.0,21960.0,4.0,1702055161.0
7448,733.0,55.0,4.0,21990.0,4.0,1702055191.0
7449,734.0,55.0,6.0,22020.0,6.0,1702055221.0
7450,735.0,55.0,2.0,22050.0,2.0,1702055251.0
7451,736.0,55.0,4.0,22080.0,4.0,1702055281.0
7452,737.0,55.0,2.0,22110.0,2.0,1702055311.0
7453,738.0,55.0,9.0,22140.0,9.0,1702055341.0
7454,739.0,55.0,6.0,22170.0,6.0,1702055371.0
7455,740.0,55.0,5.0,22200.0,5.0,1702055401.0
7456,741.0,55.0,6.0,22230.0,6.0,1702055431.0
7457,742.0,55.0,2.0,22260.0,2.0,1702055461.0
7458,743.0,55.0,8.0,22290.0,8.0,1702055491.0
7459,744.0,55.0,6.0,22320.0,6.0,1702055521.0
7460,745.0,55.0,6.0,22350.0,6.0,1702055551.0
7461,746.0,55.0,2.0,22380.0,2.0,1702055581.0
7462,747.0,55.0,3.0,22410.0,3.0,1702055611.0
7463,748.0,55.0,6.0,22440.0,6.0,1702055641.0
7464,749.0,55.0,9.0,22470.0,9.0,1702055671.0
7465,750.0,55.0,4.0,22500.0,4.0,1702055701.0
7466,751.0,55.0,4.0,22530.0,4.0,1702055731.0
7467,752.0,55.0,6.0,22560.0,6.0,1702055761.0
7468,753.0,55.0,4.0,22590.0,4.0,1702055791.0
7469,754.0,55.0,5.0,22620.0,5.0,1702055821.0
7470,755.0,55.0,9.0,22650.0,9.0,1702055851.0
7471,756.0,55.0,4.0,22680.0,4.0,1702055881.0
7472,757.0,55.0,5.0,22710.0,5.0,1702055911.0
7473,758.0,55.0,7.0,22740.0,7.0,1702055941.0
7474,759.0,55.0,6.0,22770.0,6.0,1702055971.0
7475,760.0,55.0,6.0,22800.0,6.0,1702056001.0
7476,761.0,55.0,5.0,22830.0,5.0,1702056031.0
7477,762.0,55.0,8.0,22860.0,8.0,1702056061.0
7478,763.0,55.0,5.0,22890.0,5.0,1702056091.0
7479,764.0,55.0,6.0,22920.0,6.0,1702056121.0
7480,765.0,55.0,3.0,22950.0,3.0,1702056151.0
7481,766.0,55.0,6.0,22980.0,6.0,1702056181.0
7482,767.0,55.0,6.0,23010.0,6.0,1702056211.0
7483,768.0,55.0,10.0,23040.0,10.0,1702056241.0
7484,769.0,55.0,9.0,23070.0,9.0,1702056271.0
7485,770.0,55.0,5.0,23100.0,5.0,1702056301.0
7486,771.0,55.0,11.0,23130.0,11.0,1702056331.0
7487,772.0,55.0,12.0,23160.0,12.0,1702056361.0
7488,773.0,55.0,4.0,23190.0,4.0,1702056391.0
7489,774.0,55.0,7.0,23220.0,7.0,1702056421.0
7490,775.0,55.0,9.0,23250.0,9.0,1702056451.0
7491,776.0,55.0,8.0,23280.0,8.0,1702056481.0
7492,777.0,55.0,5.0,23310.0,5.0,1702056511.0
7493,778.0,55.0,8.0,23340.0,8.0,1702056541.0
7494,779.0,55.0,9.0,23370.0,9.0,1702056571.0
7495,780.0,55.0,8.0,23400.0,8.0,1702056601.0
7496,781.0,55.0,9.0,23430.0,9.0,1702056631.0
7497,782.0,55.0,5.0,23460.0,5.0,1702056661.0
7498,783.0,55.0,8.0,23490.0,8.0,1702056691.0
7499,784.0,55.0,10.0,23520.0,10.0,1702056721.0
7500,785.0,55.0,9.0,23550.0,9.0,1702056751.0
7501,786.0,55.0,11.0,23580.0,11.0,1702056781.0
7502,787.0,55.0,12.0,23610.0,12.0,1702056811.0
7503,788.0,55.0,6.0,23640.0,6.0,1702056841.0
7504,789.0,55.0,7.0,23670.0,7.0,1702056871.0
7505,790.0,55.0,11.0,23700.0,11.0,1702056901.0
7506,791.0,55.0,8.0,23730.0,8.0,1702056931.0
7507,792.0,55.0,1.0,23760.0,1.0,1702056961.0
7508,793.0,55.0,6.0,23790.0,6.0,1702056991.0
7509,794.0,55.0,6.0,23820.0,6.0,1702057021.0
7510,795.0,55.0,7.0,23850.0,7.0,1702057051.0
7511,796.0,55.0,16.0,23880.0,16.0,1702057081.0
7512,797.0,55.0,8.0,23910.0,8.0,1702057111.0
7513,798.0,55.0,9.0,23940.0,9.0,1702057141.0
7514,799.0,55.0,14.0,23970.0,14.0,1702057171.0
7515,800.0,55.0,8.0,24000.0,8.0,1702057201.0
7516,801.0,55.0,5.0,24030.0,5.0,1702057231.0
7517,802.0,55.0,9.0,24060.0,9.0,1702057261.0
7518,803.0,55.0,13.0,24090.0,13.0,1702057291.0
7519,804.0,55.0,10.0,24120.0,10.0,1702057321.0
7520,805.0,55.0,11.0,24150.0,11.0,1702057351.0
7521,806.0,55.0,8.0,24180.0,8.0,1702057381.0
7522,807.0,55.0,12.0,24210.0,12.0,1702057411.0
7523,808.0,55.0,12.0,24240.0,12.0,1702057441.0
7524,809.0,55.0,7.0,24270.0,7.0,1702057471.0
7525,810.0,55.0,12.0,24300.0,12.0,1702057501.0
7526,811.0,55.0,10.0,24330.0,10.0,1702057531.0
7527,812.0,55.0,16.0,24360.0,16.0,1702057561.0
7528,813.0,55.0,12.0,24390.0,12.0,1702057591.0
7529,814.0,55.0,13.0,24420.0,13.0,1702057621.0
7530,815.0,55.0,11.0,24450.0,11.0,1702057651.0
7531,816.0,55.0,13.0,24480.0,13.0,1702057681.0
7532,817.0,55.0,9.0,24510.0,9.0,1702057711.0
7533,818.0,55.0,9.0,24540.0,9.0,1702057741.0
7534,819.0,55.0,12.0,24570.0,12.0,1702057771.0
7535,820.0,55.0,11.0,24600.0,11.0,1702057801.0
7536,821.0,55.0,5.0,24630.0,5.0,1702057831.0
7537,822.0,55.0,12.0,24660.0,12.0,1702057861.0
7538,823.0,55.0,11.0,24690.0,11.0,1702057891.0
7539,824.0,55.0,13.0,24720.0,13.0,1702057921.0
7540,825.0,55.0,4.0,24750.0,4.0,1702057951.0
7541,826.0,55.0,9.0,24780.0,9.0,1702057981.0
7542,827.0,55.0,10.0,24810.0,10.0,1702058011.0
7543,828.0,55.0,9.0,24840.0,9.0,1702058041.0
7544,829.0,55.0,12.0,24870.0,12.0,1702058071.0
7545,830.0,55.0,9.0,24900.0,9.0,1702058101.0
7546,831.0,55.0,15.0,24930.0,15.0,1702058131.0
7547,832.0,55.0,13.0,24960.0,13.0,1702058161.0
7548,833.0,55.0,13.0,24990.0,13.0,1702058191.0
7549,834.0,55.0,16.0,25020.0,16.0,1702058221.0
7550,835.0,55.0,11.0,25050.0,11.0,1702058251.0
7551,836.0,55.0,11.0,25080.0,11.0,1702058281.0
7552,837.0,55.0,13.0,25110.0,13.0,1702058311.0
7553,838.0,55.0,9.0,25140.0,9.0,1702058341.0
7554,839.0,55.0,14.0,25170.0,14.0,1702058371.0
7555,840.0,55.0,10.0,25200.0,10.0,1702058401.0
7556,841.0,55.0,10.0,25230.0,10.0,1702058431.0
7557,842.0,55.0,6.0,25260.0,6.0,1702058461.0
7558,843.0,55.0,17.0,25290.0,17.0,1702058491.0
7559,844.0,55.0,9.0,25320.0,9.0,1702058521.0
7560,845.0,55.0,12.0,25350.0,12.0,1702058551.0
7561,846.0,55.0,13.0,25380.0,13.0,1702058581.0
7562,847.0,55.0,5.0,25410.0,5.0,1702058611.0
7563,848.0,55.0,6.0,25440.0,6.0,1702058641.0
7564,849.0,55.0,10.0,25470.0,10.0,1702058671.0
7565,850.0,55.0,8.0,25500.0,8.0,1702058701.0
7566,851.0,55.0,10.0,25530.0,10.0,1702058731.0
